label,text
ham,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
ham,Thank u!
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records."
spam,U‰Ûªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870
ham,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same."
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
ham,Dear got bus directly to calicut
ham,Pls call me da. What happen.
spam,FREEMSG: Our records indicate you may be entitled to 3750 pounds for the Accident you had. To claim for free reply with YES to this msg. To opt out text STOP
ham,Kallis wont bat in 2nd innings.
ham,Is that seriously how you spell his name?
ham,Remember on that day..
ham,Please tell me not all of my car keys are in your purse
ham,Why nothing. Ok anyway give me treat
ham,Rofl betta invest in some  anti aging products
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
spam,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
ham,I am sorry it hurt you.
ham,I dont know ask to my brother. Nothing problem some thing that. Just i told .
ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
ham,I just really need shit before tomorrow and I know you won't be awake before like 6
spam,"Think ur smart ? Win å£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week"
ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
ham,"life alle mone,eppolum oru pole allalo"
ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."""
ham,What u talking bout early morning? It's almost noon where your at!
ham,So u wan 2 come for our dinner tonight a not?
ham,how are you? I miss you!
ham,Ding me on ya break fassyole! Blacko from londn
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
spam,"This is the 2nd attempt to contract U, you have won this weeks top prize of either å£1000 cash or å£200 prize. Just call 09066361921"
ham,"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?"
spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ‰ÛÏ
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08718726970 NOW! Only 10p per min. BT-national-rate "
ham,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
ham,I had it already..sabarish asked me to go..
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham,When you came to hostel.
ham,Are you up for the challenge? I know i am :)
ham,"Some friends want me to drive em someplace, probably take a while"
spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
ham,Sorry that was my uncle. I.ll keep in touch
ham,I love working from home :)
ham,I liked the new mobile
spam,3. You have received your mobile content. Enjoy
ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
ham,Ill be there on  &lt;#&gt;  ok.
ham,Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
ham,Watching ajith film ah?
ham,What you doing?how are you?
ham,Oh oh... Wasted... Den muz chiong on sat n sun liao...
ham,"Yes, princess. Are you going to make me moan?"
ham,What time. I‰Û÷m out until prob 3 or so
ham,Ok Chinese food on its way. When I get fat you're paying for my lipo.
ham,"[‰Û_] anyway, many good evenings to u! s"
ham,Well she's in for a big surprise!
ham,No. But we'll do medical missions to nigeria
ham,I'm freezing and craving ice. Fml
spam,"Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth or DVD! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/4QF2"
ham,Oh ok wait 4 me there... My lect havent finish
ham,Left dessert. U wan me 2 go suntec look 4 u?
ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
ham,Am watching house ‰ÛÒ very entertaining ‰ÛÒ am getting the whole hugh laurie thing ‰ÛÒ even with the stick ‰ÛÒ indeed especially with the stick.
ham,say thanks2. 
ham,Aight sorry I take ten years to shower. What's the plan?
ham,Yes its possible but dint try. Pls dont tell to any one k
ham,WHO ARE YOU SEEING?
spam,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468
ham,No that just means you have a fat head
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,You still coming tonight?
ham,I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
ham,I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham,Nope... C Ì_ then...
ham,"Aight, I'm chillin in a friend's room so text me when you're on the way"
ham,His frens go then he in lor. Not alone wif my mum n sis lor.
ham,Boo. How's things? I'm back at home and a little bored already :-(
ham,"A few people are at the game, I'm at the mall with iouri and kaila"
ham,How come guoyang go n tell her? Then u told her?
ham,Have you not finished work yet or something?
ham,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The \sleep on a couch\"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"""
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed å£1000 cash or å£5000 prize!
ham,Yeah do! Don‰Û÷t stand to close tho- you‰Û÷ll catch something!
ham,Did u got that persons story
spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost å£1.50. 2 cancel send STOP"
ham,K:)all the best:)congrats...
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
ham,I went to ur hon lab but no one is there.
ham,Many more happy returns of the day. I wish you happy birthday.
ham,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
ham,"K, text me when you're on the way"
ham,I cant pick the phone right now. Pls send a message
ham,If i said anything wrong sorry de:-)
ham,Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
spam,"Urgent Urgent! We have 800 FREE flights to Europe to give away, call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!"
spam,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
ham,"Sounds good, keep me posted"
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well
ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?"
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
ham,"Mah b, I'll pick it up tomorrow"
ham,HEY MATE! HOWS U HONEY?DID U AVE GOOD HOLIDAY? GIMMI DE GOSS!x
ham,Ok... Take ur time n enjoy ur dinner...
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
ham,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?"
ham,"Im sorry bout last nite it wasnåÕt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic "
ham,Fuck babe ... What happened to you ? How come you never came back?
spam,FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
ham,Ugh my leg hurts. Musta overdid it on mon.
ham,Can Ì_ send me a copy of da report?
ham,Just wanted to say holy shit you guys weren't kidding about this bud
ham,K tell me anything about you.
ham,Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham,U repeat e instructions again. Wat's e road name of ur house?
ham,See the forwarding message for proof
spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ"
ham,Yes there were many sweets
ham,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only
ham,I am not at all happy with what you saying or doing
spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
ham,Da is good good player.why he is unsold.
ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
